as_of,eval_start,eval_end,val_ic,portfolio_return,benchmark_return,excess_return,n_holdings,max_weight,top_5,diagnostics
2025-09-26,2025-09-29,2025-10-13,0.1777350843817152,-0.0041944484346693334,0.018734244903714448,-0.02292869333838378,20,0.05,"300763,688234,688615,002080,000559",{}
2025-10-13,2025-10-14,2025-10-20,0.11769902520950229,-0.053389020689477935,-0.041607854280122925,-0.01178116640935501,20,0.05,"601212,603228,002080,003021,688322",{}
2025-10-20,2025-10-21,2025-10-27,-0.14406040533313266,0.06776808824652249,0.04381453032763627,0.023953557918886217,20,0.05,"688234,688183,301536,688582,600021",{}
2025-10-27,2025-10-28,2025-11-03,-0.18043410306556656,-0.01482333798255949,-0.006205523109350297,-0.008617814873209192,20,0.05,"601611,601212,002335,002065,600699",{}
2025-11-03,2025-11-04,2025-11-10,0.0872912212836165,0.0007922915690282578,0.0013909946832395548,-0.000598703114211297,20,0.05,"688122,688172,000021,001221,002837",{}
2025-11-10,2025-11-11,2025-11-17,-0.05997782428730965,-0.02819399795621119,-0.014767691176859055,-0.013426306779352134,20,0.05,"002837,688608,002126,003021,300857",{}
2025-11-17,2025-11-18,2025-11-24,-0.2653662533556597,-0.0845641173964639,-0.05063817912911195,-0.03392593826735195,20,0.05,"300857,601608,000657,688027,688361",{}
2025-11-24,2025-11-25,2025-12-01,-0.10530861505375617,0.06114185293976639,0.033901172316182615,0.027240680623583778,20,0.05,"688525,688347,300432,300604,300857",{}
2025-12-01,2025-12-02,2025-12-08,0.09132745375907747,0.008444722279240114,0.009931944320845654,-0.00148722204160554,20,0.05,"600141,300570,688608,300450,301308",{}
2025-12-08,2025-12-09,2025-12-15,0.07117608831149096,-0.0037280645105205418,-0.008143057933315379,0.004414993422794836,20,0.05,"002402,300073,000426,002138,688099",{}
2025-12-15,2025-12-16,2025-12-22,0.055417379684099835,0.032911407526697266,0.019918436449337218,0.012992971077360048,20,0.05,"601168,600637,000426,002409,600498",{}
2025-12-22,2025-12-23,2025-12-29,0.10690492761102588,0.04897429046823615,0.02411275830003623,0.024861532168199918,20,0.05,"000878,603650,002273,601168,301358",{}
2025-12-29,2025-12-30,2026-01-07,0.12901531458219778,0.0970214740506645,0.05981564110103954,0.037205832949624956,20,0.05,"000878,300136,000960,601399,000703",{}
2026-01-07,2026-01-08,2026-01-14,0.2773300732437146,0.06803321375300012,0.04477604169708971,0.023257172055910408,20,0.05,"002945,300285,002436,002261,688318",{}
2026-01-14,2026-01-15,2026-01-21,0.13915842400046363,0.039383877764111355,0.013663118610225844,0.02572075915388551,20,0.05,"688281,002281,688318,002851,002837",{}
2026-01-21,2026-01-22,2026-01-28,0.12962771154750433,0.03593647353750397,0.03130065503908663,0.004635818498417335,20,0.05,"688375,688387,002281,600118,002837",{}
2026-01-28,2026-01-29,2026-02-04,0.1310908680677012,-0.03328474454387295,-0.0351239669421487,0.0018392223982757472,20,0.05,"688002,600655,601179,600673,300003",{}
2026-02-04,2026-02-05,2026-02-11,-0.11194496859516567,-0.03206424179069154,0.0032237397574204074,-0.03528798154811195,20,0.05,"300390,300751,300136,300058,688387",{}
2026-02-11,2026-02-12,2026-02-26,-0.19665253522869341,0.035902096784055135,0.027793688807012495,0.00810840797704264,20,0.05,"000657,688702,002195,002465,002202",{}
2026-02-26,2026-02-27,2026-03-05,0.08917124537297683,-0.02805165547241529,-0.028986647059043524,0.0009349915866282352,20,0.05,"688347,300017,300604,002851,301308",{}
2026-03-05,2026-03-06,2026-03-12,0.14295164920963038,-0.017611468428125485,0.006053672502347007,-0.023665140930472492,20,0.05,"688027,600487,605358,300604,300223",{}
2026-03-12,2026-03-13,2026-03-19,-0.06622881841484866,-0.0413276807431523,-0.05770484068850279,0.016377159945350488,20,0.05,"002432,003035,300136,688375,688525",{}
2026-03-19,2026-03-20,2026-03-26,-0.20625094210457298,-0.03419939992014031,-0.029828274146924794,-0.004371125773215516,20,0.05,"688375,300751,688568,601212,300058",{}
2026-03-26,2026-03-27,2026-04-02,-0.2524018470969688,-0.051389905372304964,-0.00482025299229405,-0.046569652380010915,20,0.05,"003035,000703,688297,002202,000657",{}
2026-04-02,2026-04-03,2026-04-10,-0.11610669302783434,0.08225566761434086,0.04787087098419485,0.034384796630146014,20,0.05,"300383,003035,300054,000830,000703",{}
2026-04-10,2026-04-13,2026-04-17,0.07638724798774317,0.06709261802552183,0.03072126825663024,0.03637134976889159,20,0.05,"300058,300857,000830,300223,600673",{}
